"","Symbol","Date","Open","High","Low","Close","Adj.Close","Volume"
"1176","INTC","2018-01-19",44.619999,44.889999,44.25,44.82,44.517979,25780200
"1177","INTC","2018-01-22",44.799999,45.790001,44.790001,45.75,45.441711,27706800
"1178","INTC","2018-01-23",45.810001,46.09,45.630001,46.060001,45.749622,22135100
"1179","INTC","2018-01-24",45.900002,46.130001,44.959999,45.509998,45.203327,32464200
"1180","INTC","2018-01-25",45.880001,46.369999,45.169998,45.299999,44.994743,36758700
"1181","INTC","2018-01-26",48.380001,50.150002,48.119999,50.080002,49.742535,86916100
"1182","INTC","2018-01-29",49.599998,50.849998,49.369999,49.98,49.643208,46304000
"1183","INTC","2018-01-30",49.48,50.060001,48.740002,48.790001,48.461227,32814600
"1184","INTC","2018-01-31",49.23,49.25,47.560001,48.139999,47.815605,41619900
"1185","INTC","2018-02-01",47.700001,48.470001,47.450001,47.650002,47.328911,28840400
"1186","INTC","2018-02-02",47.32,47.790001,46.099998,46.150002,45.839016,28663000
"1187","INTC","2018-02-05",46.349998,47.259998,44.5,44.52,44.220001,47869000
"1188","INTC","2018-02-06",44.02,44.93,43.029999,44.91,44.91,58145400
"1189","INTC","2018-02-07",44.580002,46.299999,44.34,45.200001,45.200001,37508400
"1190","INTC","2018-02-08",45.279999,45.419998,42.740002,42.75,42.75,43151300
"1191","INTC","2018-02-09",43.5,44.279999,42.040001,43.950001,43.950001,49301100
"1192","INTC","2018-02-12",44.150002,45.16,44.09,44.830002,44.830002,28379500
"1193","INTC","2018-02-13",44.59,44.779999,44.259998,44.459999,44.459999,19517600
"1194","INTC","2018-02-14",44.07,45.509998,44.040001,45.380001,45.380001,19922000
"1195","INTC","2018-02-15",45.880001,45.990002,44.950001,45.919998,45.919998,23536800
"1196","INTC","2018-02-16",45.82,46.59,45.509998,45.560001,45.560001,21450800
"1197","JNJ","2018-01-17",147.839996,148.320007,145.479996,146.979996,146.979996,10619700
"1198","JNJ","2018-01-18",146.929993,147.440002,145.970001,146.919998,146.919998,5554800
"1199","JNJ","2018-01-19",147.460007,147.649994,146.419998,147.360001,147.360001,8738800
"1200","JNJ","2018-01-22",147.009995,148.139999,146.720001,148.139999,148.139999,7010400
"1201","JNJ","2018-01-23",146.960007,147.440002,141.619995,141.830002,141.830002,17473600
"1202","JNJ","2018-01-24",143.5,143.559998,141.800003,142.070007,142.070007,13034400
"1203","JNJ","2018-01-25",142.309998,144.660004,142.210007,144.399994,144.399994,7938800
"1204","JNJ","2018-01-26",144.5,145.600006,144.130005,145.330002,145.330002,8065600
"1205","JNJ","2018-01-29",144.850006,144.940002,143.529999,143.679993,143.679993,8013400
"1206","JNJ","2018-01-30",143.399994,143.820007,142.429993,142.429993,142.429993,8376100
"1207","JNJ","2018-01-31",142.570007,142.570007,138.100006,138.190002,138.190002,13137400
"1208","JNJ","2018-02-01",137.529999,140.669998,137,140.020004,140.020004,9393600
"1209","JNJ","2018-02-02",139.020004,140.360001,137.380005,137.679993,137.679993,9262500
"1210","JNJ","2018-02-05",136.580002,137,122.150002,130.389999,130.389999,19954100
"1211","JNJ","2018-02-06",130.009995,132.990005,128,131.830002,131.830002,19193500
"1212","JNJ","2018-02-07",131.889999,133.429993,131.350006,131.419998,131.419998,10550400
"1213","JNJ","2018-02-08",130.910004,131.25,126.110001,126.360001,126.360001,11680200
"1214","JNJ","2018-02-09",127.519997,130.919998,125.440002,129.529999,129.529999,15030900
"1215","JNJ","2018-02-12",130,131.320007,127.68,130.270004,130.270004,9963900
"1216","JNJ","2018-02-13",129.210007,130.600006,128.699997,129.960007,129.960007,6339000
"1217","JNJ","2018-02-14",129.440002,130.009995,128.389999,129.669998,129.669998,6259700
"1218","JNJ","2018-02-15",130.100006,131.279999,129.399994,131.229996,131.229996,5606400
"1219","JNJ","2018-02-16",130.960007,134.449997,130.839996,133.149994,133.149994,7917300
"1220","JPM","2018-01-17",111.889999,113.300003,111.309998,112.989998,112.989998,14940300
"1221","JPM","2018-01-18",112.760002,113.720001,112.269997,113.260002,113.260002,14572900
"1222","JPM","2018-01-19",113.940002,114.339996,112.800003,113.010002,113.010002,18785500
"1223","JPM","2018-01-22",112.660004,114.389999,112.5,114.330002,114.330002,12475700
"1224","JPM","2018-01-23",113.669998,114.639999,113.349998,114.209999,114.209999,12320800
"1225","JPM","2018-01-24",114.860001,116,114.660004,115.669998,115.669998,15904500
"1226","JPM","2018-01-25",116.040001,116.169998,115.080002,115.699997,115.699997,13510000
"1227","JPM","2018-01-26",115.699997,116.32,114.959999,116.32,116.32,13883900
"1228","JPM","2018-01-29",116.019997,117.349998,116.019997,116.199997,116.199997,11679900
"1229","JPM","2018-01-30",115.529999,116.599998,114.980003,115.110001,115.110001,14279100
"1230","JPM","2018-01-31",115.650002,116.660004,115.160004,115.669998,115.669998,13141400
"1231","JPM","2018-02-01",115.769997,116.989998,115.480003,116.870003,116.870003,13800600
"1232","JPM","2018-02-02",116.489998,116.919998,114.089996,114.279999,114.279999,16477300
"1233","JPM","2018-02-05",113,114.589996,103.980003,108.800003,108.800003,30097600
"1234","JPM","2018-02-06",106.849998,112.480003,106.610001,112.110001,112.110001,33114800
"1235","JPM","2018-02-07",111.550003,114.449997,111.150002,112.870003,112.870003,21878300
"1236","JPM","2018-02-08",113.110001,113.110001,107.839996,107.879997,107.879997,27425800
"1237","JPM","2018-02-09",109.099998,111.050003,106.230003,110.040001,110.040001,28188000
"1238","JPM","2018-02-12",111.169998,112.730003,110.07,111.739998,111.739998,18043300
"1239","JPM","2018-02-13",111.32,113.050003,110.800003,112.43,112.43,16358200
"1240","JPM","2018-02-14",112.629997,115.269997,112.529999,115.029999,115.029999,15186900
"1241","JPM","2018-02-15",115.739998,115.989998,114.220001,115.510002,115.510002,12130200
"1242","JPM","2018-02-16",114.550003,116.07,114.5,114.68,114.68,13134900
"1243","KHC","2018-01-17",79.110001,80.669998,78.790001,80.07,80.07,6547600
"1244","KHC","2018-01-18",80.160004,80.599998,79.019997,79.269997,79.269997,3447200
"1245","KHC","2018-01-19",79.529999,79.959999,79.099998,79.660004,79.660004,3749400
"1246","KHC","2018-01-22",79.82,80.449997,79.760002,80.169998,80.169998,3988300
"1247","KHC","2018-01-23",79.760002,80.529999,79.559998,80.269997,80.269997,2833000
"1248","KHC","2018-01-24",80.5,80.589996,79.709999,79.860001,79.860001,3119600
"1249","KHC","2018-01-25",80,80.445,79.382004,79.669998,79.669998,2927300
"1250","KHC","2018-01-26",79.900002,80,78.400002,79.389999,79.389999,4772400
"1251","KHC","2018-01-29",79.169998,79.879997,78.389999,78.419998,78.419998,3280500
"1252","KHC","2018-01-30",78.639999,79.660004,78.43,78.5,78.5,3334300
"1253","KHC","2018-01-31",78.620003,78.879997,77.849998,78.389999,78.389999,4855700
"1254","KHC","2018-02-01",78.120003,78.949997,77.599998,78.57,78.57,3119800
"1255","KHC","2018-02-02",78.120003,78.339996,76.650002,77.190002,77.190002,5239700
"1256","KHC","2018-02-05",77.290001,77.939003,74.175003,74.260002,74.260002,5372900
"1257","KHC","2018-02-06",73.839996,74.32,72.050003,74.309998,74.309998,7556400
"1258","KHC","2018-02-07",73.839996,74.709999,73.519997,73.550003,73.550003,6753700
"1259","KHC","2018-02-08",73.599998,74.040001,71.25,71.580002,71.580002,8210800
"1260","KHC","2018-02-09",72,72.660004,70.245003,71.379997,71.379997,6871000
"1261","KHC","2018-02-12",71.519997,72.629997,71.449997,71.809998,71.809998,4372900
"1262","KHC","2018-02-13",71.519997,71.989998,70.68,71.709999,71.709999,4043600
"1263","KHC","2018-02-14",71.339996,72.040001,70.699997,71.919998,71.919998,5503100
"1264","KHC","2018-02-15",72.190002,72.779999,70.650002,72.709999,72.709999,7410900
"1265","KHC","2018-02-16",69.940002,71.25,67.650002,70.800003,70.800003,14988800
"1266","KMI","2018-01-17",19.52,19.639999,19.32,19.57,19.439255,19501400
"1267","KMI","2018-01-18",19.5,19.52,18.77,19.01,18.882996,37007800
"1268","KMI","2018-01-19",19.040001,19.200001,18.889999,19.01,18.882996,18004600
"1269","KMI","2018-01-22",19.049999,19.639999,19.01,19.629999,19.498854,15649300
"1270","KMI","2018-01-23",19.66,19.709999,19.4,19.450001,19.320057,19891300
"1271","KMI","2018-01-24",19.52,19.559999,19.129999,19.139999,19.012127,17061900
"1272","KMI","2018-01-25",19.200001,19.32,18.790001,18.82,18.694265,16503200
"1273","KMI","2018-01-26",18.98,18.99,18.690001,18.77,18.6446,17126900
"1274","KMI","2018-01-29",18.77,18.83,18.57,18.709999,18.584999,17204700
"1275","KMI","2018-01-30",18.5,18.540001,18.219999,18.23,18.23,18488200
"1276","KMI","2018-01-31",18.27,18.379999,17.950001,17.98,17.98,18709600
"1277","KMI","2018-02-01",18.02,18.08,17.809999,18.059999,18.059999,13857900
"1278","KMI","2018-02-02",17.9,17.93,17.459999,17.5,17.5,18493500
"1279","KMI","2018-02-05",17.280001,17.48,16.57,16.809999,16.809999,23411900
"1280","KMI","2018-02-06",16.6,17.379999,16.559999,17.33,17.33,28022000
"1281","KMI","2018-02-07",17.299999,17.540001,17.23,17.290001,17.290001,19359700
"1282","KMI","2018-02-08",17.33,17.559999,16.799999,16.799999,16.799999,16484100
"1283","KMI","2018-02-09",16.959999,17.389999,16.620001,17.24,17.24,30841800
"1284","KMI","2018-02-12",17.35,17.440001,17.049999,17.299999,17.299999,17074200
"1285","KMI","2018-02-13",17.200001,17.450001,17.139999,17.389999,17.389999,9058300
"1286","KMI","2018-02-14",17.209999,17.58,17.15,17.450001,17.450001,10854100
"1287","KMI","2018-02-15",17.58,17.65,17.15,17.309999,17.309999,14914000
"1288","KMI","2018-02-16",17.26,17.34,16.959999,17.059999,17.059999,15028800
"1289","KO","2018-01-17",46.580002,47,46.549999,46.82,46.82,12143100
"1290","KO","2018-01-18",46.75,47.07,46.610001,46.880001,46.880001,11952900
"1291","KO","2018-01-19",46.990002,47.25,46.869999,47.16,47.16,16187400
"1292","KO","2018-01-22",47.139999,47.5,47.09,47.380001,47.380001,9577400
"1293","KO","2018-01-23",47.209999,47.700001,47.130001,47.450001,47.450001,11463700
"1294","KO","2018-01-24",47.529999,47.950001,47.48,47.830002,47.830002,15964500
"1295","KO","2018-01-25",47.700001,48,47.700001,47.84,47.84,11755000
"1296","KO","2018-01-26",47.779999,48.619999,47.740002,48.529999,48.529999,16671200
"1297","KO","2018-01-29",48.209999,48.459999,47.580002,47.700001,47.700001,11662600
"1298","KO","2018-01-30",47.73,48.16,47.400002,47.41,47.41,12404800
"1299","KO","2018-01-31",47.450001,47.900002,47.369999,47.59,47.59,10960100
"1300","KO","2018-02-01",47.41,47.73,47.110001,47.450001,47.450001,10279400
"1301","KO","2018-02-02",47.349998,47.41,46.630001,46.73,46.73,12912300
"1302","KO","2018-02-05",46.650002,46.919998,44.41,44.889999,44.889999,23261500
"1303","KO","2018-02-06",43.869999,44.740002,43.439999,44.669998,44.669998,25184300
"1304","KO","2018-02-07",44.580002,45.5,44.279999,44.560001,44.560001,18041600
"1305","KO","2018-02-08",44.619999,44.619999,43.07,43.099998,43.099998,23295300
"1306","KO","2018-02-09",43.360001,43.459999,42.189999,43.130001,43.130001,22853100
"1307","KO","2018-02-12",43.560001,44.23,43.369999,43.970001,43.970001,14689000
"1308","KO","2018-02-13",43.919998,44.41,43.689999,44.189999,44.189999,13163200
"1309","KO","2018-02-14",44.02,44.189999,43.630001,44.099998,44.099998,13457900
"1310","KO","2018-02-15",44.25,44.830002,44.119999,44.779999,44.779999,13467300
"1311","KO","2018-02-16",45.57,45.639999,44.720001,44.98,44.98,17171200
"1312","LLY","2018-01-17",85.800003,86.360001,85.470001,86.209999,85.573128,4083300
"1313","LLY","2018-01-18",86.040001,86.139999,85.269997,85.82,85.186005,4445800
"1314","LLY","2018-01-19",86.169998,86.279999,85.32,85.489998,84.858444,5826900
"1315","LLY","2018-01-22",83.25,85.57,82.400002,85.440002,84.808815,6374000
"1316","LLY","2018-01-23",85.18,85.919998,84.239998,84.419998,83.796349,5728100
"1317","LLY","2018-01-24",84.860001,85.160004,84.279999,84.300003,83.677238,5977700
"1318","LLY","2018-01-25",84.809998,85.400002,84.559998,85.010002,84.381996,5201600
"1319","LLY","2018-01-26",84.760002,87.470001,84.760002,87.080002,86.436699,6394100
"1320","LLY","2018-01-29",86.769997,88.330002,86.650002,87.599998,86.952858,5324500
"1321","LLY","2018-01-30",86.639999,86.940002,85.209999,86.089996,85.45401,5388400
"1322","LLY","2018-01-31",86.5,86.730003,81.269997,81.449997,80.848289,10558500
"1323","LLY","2018-02-01",81.540001,82.870003,81.290001,82.410004,81.801201,8410700
"1324","LLY","2018-02-02",81.879997,83.029999,81.120003,81.18,80.580284,5152500
"1325","LLY","2018-02-05",80.889999,81.610001,76.550003,77.489998,76.917542,8145200
"1326","LLY","2018-02-06",76.559998,79.110001,75.709999,77.989998,77.413849,10558800
"1327","LLY","2018-02-07",77.760002,78.559998,76.709999,76.720001,76.153236,8240300
"1328","LLY","2018-02-08",77.190002,77.650002,74.190002,74.209999,73.661774,8059600
"1329","LLY","2018-02-09",75.059998,76.82,73.690002,76.230003,75.666855,8939700
"1330","LLY","2018-02-12",76.68,77.099998,75.199997,76.25,75.686707,6454200
"1331","LLY","2018-02-13",76.019997,76.589996,75.75,76.209999,75.647003,4041200
"1332","LLY","2018-02-14",75.410004,77.190002,75.339996,77.029999,77.029999,4361100
"1333","LLY","2018-02-15",77.75,78.150002,77.029999,78.019997,78.019997,4810700
"1334","LLY","2018-02-16",77.949997,79.650002,77.910004,78.970001,78.970001,4632600
"1335","LMT","2018-01-17",331.459991,335.73999,330.320007,334.859985,334.859985,1009600
"1336","LMT","2018-01-18",334.109985,335.920013,332.98999,333,333,973200
"1337","LMT","2018-01-19",334.23999,334.890015,331.779999,332,332,1511800
"1338","LMT","2018-01-22",331.769989,332.700012,328.970001,329,329,1463000
"1339","LMT","2018-01-23",329.98999,331.149994,328.51001,328.700012,328.700012,1066200
"1340","LMT","2018-01-24",328.869995,332.480011,327.420013,330.48999,330.48999,1360200
"1341","LMT","2018-01-25",331.040009,335.190002,330.209991,334.720001,334.720001,1782900
"1342","LMT","2018-01-26",336.869995,345.109985,334.73999,344.899994,344.899994,2057300
"1343","LMT","2018-01-29",350,354.320007,342.149994,351.420013,351.420013,2881100
"1344","LMT","2018-01-30",346.519989,352.720001,345.049988,350.390015,350.390015,2032900
"1345","LMT","2018-01-31",353.279999,358.519989,352.450012,354.850006,354.850006,1887200
"1346","LMT","2018-02-01",354.26001,361.790009,354.01001,357.380005,357.380005,1579700
"1347","LMT","2018-02-02",355,358,351.519989,352.660004,352.660004,1958600
"1348","LMT","2018-02-05",348.630005,353.98999,326.109985,336.459991,336.459991,2947100
"1349","LMT","2018-02-06",328.709991,340.01001,327.230011,337.589996,337.589996,2603000
"1350","LMT","2018-02-07",338.290009,350.339996,337.820007,345.429993,345.429993,2052900
"1351","LMT","2018-02-08",350.209991,350.98999,334.01001,334.299988,334.299988,2627600
"1352","LMT","2018-02-09",338.100006,344.880005,332.25,341.420013,341.420013,2366600
"1353","LMT","2018-02-12",344.540009,348.470001,340.100006,345.809998,345.809998,1829200
"1354","LMT","2018-02-13",345.200012,351.059998,344.51001,350.230011,350.230011,1279300
"1355","LMT","2018-02-14",348.809998,355.390015,348.200012,354.660004,354.660004,1652100
"1356","LMT","2018-02-15",357.399994,361.019989,354.73999,361,361,1167600
"1357","LMT","2018-02-16",361,363,357.839996,360.529999,360.529999,1082300
"1358","LOW","2018-01-17",101.260002,102.290001,100.559998,101.68,101.290779,5296100
"1359","LOW","2018-01-18",102.019997,102.129997,100.809998,101.360001,100.972008,5956600
"1360","LOW","2018-01-19",104.279999,105.349998,102.470001,104.949997,104.548264,9558300
"1361","LOW","2018-01-22",107,107.379997,105.349998,107.110001,106.699997,7084300
"1362","LOW","2018-01-23",107,108.309998,106.150002,107.110001,107.110001,6118200
"1363","LOW","2018-01-24",107.389999,107.639999,105.900002,106.720001,106.720001,4127500
"1364","LOW","2018-01-25",108.940002,108.980003,106.110001,106.379997,106.379997,4864800
"1365","LOW","2018-01-26",106.639999,107.400002,105.529999,107.400002,107.400002,4017200
"1366","LOW","2018-01-29",108,108.379997,106.68,106.839996,106.839996,3787300
"1367","LOW","2018-01-30",105.709999,106.139999,104.629997,105.18,105.18,6360800
"1368","LOW","2018-01-31",105.669998,106.199997,104.540001,104.730003,104.730003,7082200
"1369","LOW","2018-02-01",103.839996,105.080002,103.25,103.860001,103.860001,4922900
"1370","LOW","2018-02-02",103.849998,103.860001,101.150002,101.5,101.5,6247900
"1371","LOW","2018-02-05",101.379997,103.110001,97.040001,97.580002,97.580002,8339800
"1372","LOW","2018-02-06",95.290001,100.919998,94.809998,100.220001,100.220001,9031200
"1373","LOW","2018-02-07",100,102.32,99.75,99.919998,99.919998,5257300
"1374","LOW","2018-02-08",99.919998,100.110001,94.889999,95.010002,95.010002,7673100
"1375","LOW","2018-02-09",96.190002,98.160004,92.510002,97.169998,97.169998,9667800
"1376","LOW","2018-02-12",98.25,99,97.169998,97.779999,97.779999,8067600
"1377","LOW","2018-02-13",96.959999,97.610001,94.870003,96.059998,96.059998,5541700
"1378","LOW","2018-02-14",95.089996,97.400002,94.400002,96.93,96.93,8395800
"1379","LOW","2018-02-15",98.18,98.190002,95.620003,96.510002,96.510002,5729300
"1380","LOW","2018-02-16",96.480003,97.669998,95.790001,96.309998,96.309998,5313000
"1381","MA","2018-01-17",163.119995,164.5,162.880005,164.320007,164.320007,3136000
"1382","MA","2018-01-18",164.830002,165.979996,164.110001,165.479996,165.479996,4150600
"1383","MA","2018-01-19",166.300003,166.949997,165.160004,166.830002,166.830002,2947800
"1384","MA","2018-01-22",166.580002,168.330002,166.289993,168.279999,168.279999,2275900
"1385","MA","2018-01-23",168.5,168.949997,166.649994,167.190002,167.190002,3035300
"1386","MA","2018-01-24",167.940002,168.100006,165.949997,167.009995,167.009995,3912400
"1387","MA","2018-01-25",168.009995,168.929993,167.130005,168.589996,168.589996,2088900
"1388","MA","2018-01-26",169.009995,170.360001,168.789993,170.339996,170.339996,2191600
"1389","MA","2018-01-29",170.119995,170.809998,168.289993,168.550003,168.550003,3082800
"1390","MA","2018-01-30",167.410004,168,166.300003,167.190002,167.190002,4227100
"1391","MA","2018-01-31",167.509995,169.669998,167.020004,169,169,5815300
"1392","MA","2018-02-01",172.509995,176.720001,171,172.929993,172.929993,6848400
"1393","MA","2018-02-02",171.899994,177.110001,170.419998,170.550003,170.550003,6556500
"1394","MA","2018-02-05",167.369995,171.960007,164.009995,164.589996,164.589996,7196000
"1395","MA","2018-02-06",160.5,169.360001,156.800003,169.279999,169.279999,7259900
"1396","MA","2018-02-07",169,172.610001,167.449997,168.729996,168.729996,4364800
"1397","MA","2018-02-08",168.770004,169.240005,160.460007,160.619995,160.619995,6557700
"1398","MA","2018-02-09",161.669998,166.490005,158.570007,165.199997,165.199997,6303000
"1399","MA","2018-02-12",166.800003,168.820007,165.580002,168.190002,168.190002,5227400
"1400","MA","2018-02-13",167.330002,170.770004,167.009995,170.119995,170.119995,3471000
"1401","MA","2018-02-14",169.360001,172.660004,169,172.520004,172.520004,4203700
"1402","MA","2018-02-15",173.949997,174.699997,171.360001,174.690002,174.690002,3915000
"1403","MA","2018-02-16",174.350006,176.669998,174.139999,175.649994,175.649994,4125100
"1404","MCD","2018-01-17",174.350006,175.690002,173.880005,174.979996,174.979996,4129600
"1405","MCD","2018-01-18",175.190002,175.449997,173.899994,174.570007,174.570007,2154800
"1406","MCD","2018-01-19",174.990005,176.639999,174.380005,176.119995,176.119995,3746300
"1407","MCD","2018-01-22",175.970001,176.830002,175.610001,176.210007,176.210007,3217900
"1408","MCD","2018-01-23",175.570007,177.75,174.850006,176.809998,176.809998,3197600
"1409","MCD","2018-01-24",177.300003,177.300003,175.25,176.119995,176.119995,2810800
"1410","MCD","2018-01-25",176.399994,176.619995,174.660004,175.660004,175.660004,2815800
"1411","MCD","2018-01-26",175.669998,178.399994,175.009995,178.360001,178.360001,3957700
"1412","MCD","2018-01-29",178.300003,178.699997,177.240005,177.770004,177.770004,6091900
"1413","MCD","2018-01-30",177.100006,177.669998,170.850006,172.479996,172.479996,9613000
"1414","MCD","2018-01-31",173.600006,174.300003,170.270004,171.139999,171.139999,7004200
"1415","MCD","2018-02-01",170.270004,173.539993,168.889999,171.899994,171.899994,4751300
"1416","MCD","2018-02-02",170.800003,172.729996,168.990005,169.380005,169.380005,4604500
"1417","MCD","2018-02-05",168.610001,169.460007,153.860001,163.850006,163.850006,7309300
"1418","MCD","2018-02-06",158.350006,166.050003,158.25,165.179993,165.179993,7020000
"1419","MCD","2018-02-07",164.860001,168.259995,164.520004,165.710007,165.710007,4974000
"1420","MCD","2018-02-08",165.690002,165.729996,158.759995,158.970001,158.970001,5656000
"1421","MCD","2018-02-09",159.979996,161.979996,155.229996,160.800003,160.800003,7187100
"1422","MCD","2018-02-12",162.369995,165.889999,161.5,163.899994,163.899994,5255900
"1423","MCD","2018-02-13",163,163.830002,161.720001,162.399994,162.399994,5406000
"1424","MCD","2018-02-14",161.440002,162.020004,159.679993,159.990005,159.990005,5865600
"1425","MCD","2018-02-15",161.139999,161.520004,158.809998,160.779999,160.779999,5012100
"1426","MCD","2018-02-16",159.470001,159.899994,157.759995,157.789993,157.789993,7148500
"1427","MDLZ","2018-01-17",43.27,44.18,43.130001,43.860001,43.860001,11557700
"1428","MDLZ","2018-01-18",43.779999,44.049999,43.240002,43.68,43.68,6824600
"1429","MDLZ","2018-01-19",43.68,44.18,43.669998,44.139999,44.139999,8893300
"1430","MDLZ","2018-01-22",43.689999,44.41,43.689999,44.279999,44.279999,6940100
"1431","MDLZ","2018-01-23",44.07,44.59,43.93,44.5,44.5,6831600
"1432","MDLZ","2018-01-24",44.59,44.759998,44.459999,44.59,44.59,6794200
"1433","MDLZ","2018-01-25",44.720001,45,44.200001,44.470001,44.470001,7402900
"1434","MDLZ","2018-01-26",44.610001,44.610001,44.119999,44.419998,44.419998,5733000
"1435","MDLZ","2018-01-29",44.959999,45.009998,44.310001,44.540001,44.540001,10451700
"1436","MDLZ","2018-01-30",44.580002,45.060001,44.25,44.34,44.34,7110700
"1437","MDLZ","2018-01-31",44.330002,44.77,44.169998,44.400002,44.400002,14784000
"1438","MDLZ","2018-02-01",44.360001,46.540001,44.290001,45.869999,45.869999,20120900
"1439","MDLZ","2018-02-02",45.84,46.130001,45.439999,45.5,45.5,10937100
"1440","MDLZ","2018-02-05",45.32,46.200001,43.939999,43.939999,43.939999,14324200
"1441","MDLZ","2018-02-06",43.639999,44.57,43.27,44.549999,44.549999,12196800
"1442","MDLZ","2018-02-07",44.290001,44.779999,43.849998,44.049999,44.049999,8322200
"1443","MDLZ","2018-02-08",44.169998,44.34,42.669998,42.68,42.68,13672600
"1444","MDLZ","2018-02-09",42.830002,43.130001,41.82,42.139999,42.139999,13993500
"1445","MDLZ","2018-02-12",42.369999,42.880001,42.099998,42.529999,42.529999,15788600
"1446","MDLZ","2018-02-13",42.259998,43.02,42,42.799999,42.799999,9240100
"1447","MDLZ","2018-02-14",42.66,43.310001,42.040001,42.959999,42.959999,10233100
"1448","MDLZ","2018-02-15",43.169998,44.09,42.779999,44.080002,44.080002,8637800
"1449","MDLZ","2018-02-16",44.049999,44.290001,43.709999,44.139999,44.139999,6796500
"1450","MDT","2018-01-17",85.879997,86.449997,85.440002,86.110001,86.110001,5449000
"1451","MDT","2018-01-18",86.160004,87.93,85.949997,87.260002,87.260002,7328600
"1452","MDT","2018-01-19",87.580002,87.900002,86.029999,86.68,86.68,7314800
"1453","MDT","2018-01-22",86.419998,86.57,85.400002,86.050003,86.050003,5926900
"1454","MDT","2018-01-23",86.220001,86.220001,84.980003,85.230003,85.230003,4962300
"1455","MDT","2018-01-24",85.830002,86.129997,85.160004,85.760002,85.760002,5680200
"1456","MDT","2018-01-25",85.989998,86.980003,85.660004,86.82,86.82,3947800
"1457","MDT","2018-01-26",86.860001,87.18,86.360001,87.120003,87.120003,3815100
"1458","MDT","2018-01-29",86.849998,87.300003,86.32,86.720001,86.720001,3804900
"1459","MDT","2018-01-30",85.93,86.720001,85.75,85.959999,85.959999,3881700
"1460","MDT","2018-01-31",86.330002,86.5,85.620003,85.889999,85.889999,5258300
"1461","MDT","2018-02-01",85.379997,85.68,84.629997,84.980003,84.980003,4201600
"1462","MDT","2018-02-02",84.669998,85.25,84.360001,84.449997,84.449997,5564500
"1463","MDT","2018-02-05",84.07,84.580002,80.919998,81.419998,81.419998,7237200
"1464","MDT","2018-02-06",80.059998,82.059998,79.089996,81.669998,81.669998,10190000
"1465","MDT","2018-02-07",81.400002,82.959999,81.290001,81.349998,81.349998,5929900
"1466","MDT","2018-02-08",81.330002,81.510002,78.349998,78.379997,78.379997,7346100
"1467","MDT","2018-02-09",78.879997,80.080002,77.559998,79.480003,79.480003,6061800
"1468","MDT","2018-02-12",79.709999,80.75,79.25,80.239998,80.239998,4314100
"1469","MDT","2018-02-13",79.849998,80.589996,79.349998,80.220001,80.220001,4574600
"1470","MDT","2018-02-14",79.720001,82.059998,79.629997,81.860001,81.860001,5000000
"1471","MDT","2018-02-15",82.410004,82.980003,81.949997,82.940002,82.940002,4002000
"1472","MDT","2018-02-16",82.800003,83.760002,82.120003,83.309998,83.309998,6821100
"1473","MET","2018-01-17",52.150002,52.709999,52.060001,52.549999,52.115612,5947000
"1474","MET","2018-01-18",52.700001,53.580002,52.549999,52.950001,52.512306,5429000
"1475","MET","2018-01-19",52.93,53.540001,52.619999,53.400002,52.958588,6660000
"1476","MET","2018-01-22",53.509998,53.91,53.189999,53.849998,53.404865,4481700
"1477","MET","2018-01-23",53.75,53.900002,53.189999,53.610001,53.166851,4139400
"1478","MET","2018-01-24",54.119999,54.240002,53.720001,54.099998,53.652802,3996700
"1479","MET","2018-01-25",54.25,54.25,53.810001,54,53.553627,4389800
"1480","MET","2018-01-26",54.25,54.77,54.02,54.77,54.317265,3660700
"1481","MET","2018-01-29",54.630001,55.209999,54.369999,54.400002,53.950321,5624100
"1482","MET","2018-01-30",50.25,50.82,49,49.73,49.318924,29493000
"1483","MET","2018-01-31",48.470001,49.5,48.009998,48.07,47.672646,28761700
"1484","MET","2018-02-01",48.009998,48.669998,47.720001,48.389999,47.990002,15853300
"1485","MET","2018-02-02",47.889999,48.23,47.419998,47.560001,47.560001,9583800
"1486","MET","2018-02-05",47,47.459999,45.549999,45.889999,45.889999,12513000
"1487","MET","2018-02-06",45.060001,46.380001,44.580002,46.200001,46.200001,13696700
"1488","MET","2018-02-07",45.950001,46.93,45.830002,46.259998,46.259998,9027900
"1489","MET","2018-02-08",46.310001,46.419998,44.259998,44.279999,44.279999,9043800
"1490","MET","2018-02-09",45,45.02,43.380001,44.610001,44.610001,9965800
"1491","MET","2018-02-12",44.990002,45.209999,44.130001,44.619999,44.619999,9935400
"1492","MET","2018-02-13",44.450001,45.25,44.18,45.200001,45.200001,8187400
"1493","MET","2018-02-14",45.599998,46.900002,45.259998,46.700001,46.700001,9649300
"1494","MET","2018-02-15",47.060001,47.279999,46.099998,46.73,46.73,7152500
"1495","MET","2018-02-16",46.419998,47.049999,46.23,46.639999,46.639999,7670400
"1496","MMM","2018-01-17",246.850006,248.529999,245.800003,248.110001,246.655563,2519000
"1497","MMM","2018-01-18",248.130005,249,244.919998,245.910004,244.46846,2233500
"1498","MMM","2018-01-19",246.630005,248.5,245.600006,248.179993,246.725143,2013500
"1499","MMM","2018-01-22",247.130005,247.889999,245.080002,247.300003,245.850311,1660500
"1500","MMM","2018-01-23",246.910004,247.259995,245.119995,246.309998,244.866119,1822700
